season,team,def_playcaller,continuity,confidence,caller_prior_seasons,def_epa_pass,def_epa_rush,def_pass_funnel,def_success_rate,def_plays_per_game,def_sec_per_play,def_sack_rate,def_adot_allowed,def_comp_pct_allowed,def_ypa_allowed,def_ypc_allowed,def_rz_td_rate,def_light_box_rate,def_blitz_rate
2026,NO,Kellen Moore,1.0,head_coach_proxy,1.0,-0.16168527382047607,-0.28909081782362067,-0.011669218221575822,-0.2835427155544095,-0.044235079114784755,0.42512609384276207,0.17781906419984292,0.14256659517506987,-0.04519435859812254,-0.06876674611408301,-0.2503609606307261,0.06848408528001151,-0.02345926254407968,0.24085068652490238
2026,NYG,John Harbaugh,0.0,head_coach_proxy,18.0,-0.10446103002577867,0.6870248053886279,-0.7294752986458433,0.11201115455372605,0.21370087165984114,-0.15842066513620748,0.008399337837763907,0.01374079120571732,-0.1850913008652484,-0.14006930612799573,0.6416823696942386,0.40414966716503586,0.0,0.0
2026,NYJ,Aaron Glenn,1.0,head_coach_proxy,1.0,0.495258170273894,0.009663017048247936,0.4474152648463321,0.1599018614606088,0.1268380639102914,-0.29045342535295254,-0.24060126278019484,-0.3137558572520324,0.04540342991367889,0.24841612007437672,0.007775772818283941,0.2935193443975832,-0.6083664089258246,0.008954334339622914
2026,PHI,Nick Sirianni,1.0,head_coach_proxy,5.0,-0.27695660750730877,-0.17465915643294477,-0.1675871641527961,-0.2799765605380956,0.1860556903420489,-0.29045342535295254,0.08437586670579522,0.42834213903743296,-0.9123667063160263,-0.270025072196529,-0.12579170908616033,-0.12010442648443634,0.5156426106997096,-0.3250308204548575
2026,PIT,Mike McCarthy,0.0,head_coach_proxy,0.0,0.004930415233618163,0.12911413865367175,-0.15121728522140357,-0.07895783839132904,-0.19338919615610944,-0.15437512537132655,-0.0031192225680862218,-0.12099425880559603,-0.07401419935737952,-0.08083673958470396,0.108412761656798,-0.13331330950315534,0.0,0.0
2026,SEA,Mike Macdonald,1.0,head_coach_proxy,2.0,-0.2904606761346784,-0.738310065123149,0.07479217100779333,-0.5499070633113669,0.1860556903420489,0.06733633424490472,0.1873643370621381,-0.7264172848124397,-0.2778595770827623,-0.4872547741434217,-0.5261646896211256,-0.1919045661142884,0.5583025418031989,-0.4979758744286532
2026,SF,Kyle Shanahan,1.0,head_coach_proxy,9.0,0.17177223588343263,0.04815255466550074,0.13752570779449474,0.5174597544076545,-0.11003244181673792,-0.29045342535295254,-0.350509437675767,-0.006725770692349223,0.5424842815091494,-0.026468331681994764,-0.0021617361688200595,0.07643431837224468,0.7997882232283081,-0.6722184342589481
2026,TB,Todd Bowles,1.0,head_coach_proxy,8.0,0.04525928007669469,-0.18046064703390524,0.12638943233094443,0.09446971617482654,-0.31400426619279065,0.06733633424490472,0.04024991233360614,0.1146551329771744,0.2456538960092297,0.25134003548317524,-0.09137016978669912,0.36424532584957314,-0.3796089922342878,0.8978995603613659
2026,TEN,Robert Saleh,0.0,head_coach_proxy,0.0,0.29020412836374504,0.18697286113740558,0.30370064812702985,0.06029456526712844,0.2732432123684446,-0.15437512537132655,-0.019763567328035643,-0.11888821259737933,-0.09613750050141795,0.44002306032135774,0.10075653912745368,0.4057159633414631,0.0,0.0
2026,WAS,Dan Quinn,1.0,head_coach_proxy,8.0,0.3578673874134312,0.2727453989491837,0.20435370626358354,0.40330340222812383,0.258432789314197,-0.29045342535295254,0.07549058691034606,0.10078742450753678,0.04592772267126953,0.5293511110483001,0.19029161668659478,0.17092908029594758,0.02185191658339916,-0.27903537316344307
